,Number of People,Number of Items,Optimal P-Envy,Wall Clock Time
5147,12.0,9.0,0.16271806479685952,2.614482879638672
5148,12.0,9.0,0.19033961543712305,2.8551321029663086
5149,12.0,9.0,0.16888445156808454,7.91521692276001
5150,12.0,9.0,0.1616133267419882,2.2927727699279785
5151,12.0,9.0,0.18549872239511794,3.3656980991363525
5152,12.0,9.0,0.1767249852457627,8.902431964874268
5153,12.0,9.0,0.19055575231927127,1.520174264907837
5154,12.0,9.0,0.2018601972803096,4.201513051986694
5155,12.0,9.0,0.17460550360914692,17.01921820640564
5156,12.0,9.0,0.18862687090425354,5.458541631698608
5157,12.0,9.0,0.18741440186049813,3.0275940895080566
5158,12.0,9.0,0.16835816941869738,8.01909589767456
5159,12.0,9.0,0.1801556506749275,8.995919704437256
5160,13.0,9.0,0.18179285539900333,3.8347160816192627
5161,13.0,9.0,0.1787304265909543,5.4723711013793945
5162,13.0,9.0,0.17492628038838867,27.0870258808136
5163,13.0,9.0,0.19786365142331105,6.024662017822266
5164,13.0,9.0,0.17282775762550334,10.974828004837036
5165,13.0,9.0,0.1532960886513569,4.67848801612854
5166,13.0,9.0,0.18510741166181083,6.759495973587036
5167,13.0,9.0,0.18367329186678902,4.201458930969238
5168,13.0,9.0,0.1912656297441967,3.9597320556640625
5169,13.0,9.0,0.18430536223672464,6.720470905303955
5170,13.0,9.0,0.1791894684329336,20.212104082107544
5171,13.0,9.0,0.18503344019849924,8.699829816818237
5172,13.0,9.0,0.1779900707770293,11.13403582572937
5173,13.0,9.0,0.19511213093608332,17.14939284324646
5174,13.0,9.0,0.1734452652613992,6.321831226348877
5175,13.0,9.0,0.17282491216822657,4.375833749771118
5176,13.0,9.0,0.16745907338717994,2.4216461181640625
5177,13.0,9.0,0.17349009053550316,3.7668678760528564
5178,13.0,9.0,0.19896185843459133,5.999941110610962
5179,13.0,9.0,0.19991832560190223,4.318023920059204
5180,13.0,9.0,0.17564104350073786,14.900212287902832
5181,13.0,9.0,0.18259062598166229,12.458111047744751
5182,13.0,9.0,0.1897618471407033,15.955821990966797
5183,13.0,9.0,0.18021509925736132,17.10083293914795
5184,13.0,9.0,0.18780121461658264,5.999564170837402
5185,13.0,9.0,0.18829798557843758,10.708700895309448
5186,13.0,9.0,0.17907139938514882,8.52127480506897
5187,13.0,9.0,0.1935246816105741,16.261375188827515
5188,13.0,9.0,0.1875534795316951,15.875808954238892
5189,13.0,9.0,0.19417157656432193,18.902907133102417
5190,14.0,9.0,0.17233718927970648,5.827277898788452
5191,14.0,9.0,0.1694211559776617,11.452847003936768
5192,14.0,9.0,0.17544916876847813,6.7032551765441895
5193,14.0,9.0,0.19442189933174067,12.361072301864624
5194,14.0,9.0,0.20526354576464476,7.566928148269653
5195,14.0,9.0,0.17326046616228183,2.6630728244781494
5196,14.0,9.0,0.1926998791387567,24.11746907234192
5197,14.0,9.0,0.20314622025175963,21.361605167388916
5198,14.0,9.0,0.1886767329130583,6.228077173233032
5199,14.0,9.0,0.1778037998618509,27.16106390953064
5200,14.0,9.0,0.1739745005287675,12.360636949539185
5201,14.0,9.0,0.17091666168435243,6.65802526473999
5202,14.0,9.0,0.19256001419103458,12.742669105529785
5203,14.0,9.0,0.18304572593414514,5.676523923873901
5204,14.0,9.0,0.18704644792920538,5.084553956985474
5205,14.0,9.0,0.1711464190335558,8.05308222770691
5206,14.0,9.0,0.1805411550654458,4.594184160232544
5207,14.0,9.0,0.180863661600266,24.067451000213623
5208,14.0,9.0,0.19206441475903424,7.089356899261475
5209,14.0,9.0,0.20065098285732882,7.4415061473846436
5210,14.0,9.0,0.19654269195585658,19.138081073760986
5211,14.0,9.0,0.20369305594985168,16.859971046447754
5212,14.0,9.0,0.1868843131731989,8.269683122634888
5213,14.0,9.0,0.17515263455795213,11.027320861816406
5214,14.0,9.0,0.17662401839203604,17.650856971740723
5215,14.0,9.0,0.19394352391261624,8.590425968170166
5216,14.0,9.0,0.19800981499899958,27.500687837600708
5217,14.0,9.0,0.17719306497440424,11.329616785049438
5218,14.0,9.0,0.1851026700972679,6.267161130905151
5219,14.0,9.0,0.18729785608428254,12.31994891166687
5220,15.0,9.0,0.19425680984831892,12.828622817993164
5221,15.0,9.0,0.18988735492393682,5.147315979003906
5222,15.0,9.0,0.18516693422235717,26.41962480545044
5223,15.0,9.0,0.20744172021348056,20.103363752365112
5224,15.0,9.0,0.19257816136591696,32.58587908744812
5225,15.0,9.0,0.1778087072147306,8.387194156646729
5226,15.0,9.0,0.18682772274182816,20.368774890899658
5227,15.0,9.0,0.1808615824766833,33.597267866134644
5228,15.0,9.0,0.1693392057292356,14.473771095275879
5229,15.0,9.0,0.2095270400692071,10.188334941864014
5230,15.0,9.0,0.18566605315674437,6.734131813049316
5231,15.0,9.0,0.1781930729585854,20.037819147109985
5232,15.0,9.0,0.19005462156370106,14.467120170593262
5233,15.0,9.0,0.20707706956254238,16.71924376487732
5234,15.0,9.0,0.18041840586308489,6.154642343521118
5235,15.0,9.0,0.18671002799723432,9.361434698104858
5236,15.0,9.0,0.18191423094102696,5.538575887680054
5237,15.0,9.0,0.18299042536510782,11.365959882736206
5238,15.0,9.0,0.18197660745170452,7.911379098892212
5239,15.0,9.0,0.19608843683018587,24.140307903289795
5240,15.0,9.0,0.19948803051947017,4.963145971298218
5241,15.0,9.0,0.18113702639151308,10.823463916778564
5242,15.0,9.0,0.19718720992319302,18.300397157669067
5243,15.0,9.0,0.21051095748635906,24.018202304840088
5244,15.0,9.0,0.19142140996139523,11.93454909324646
5245,15.0,9.0,0.1760890584033826,15.066181898117065
5246,15.0,9.0,0.18189964306916304,32.91145086288452
5247,15.0,9.0,0.17256910101527254,17.753618001937866
5248,15.0,9.0,0.18442805010800278,8.754231214523315
5249,15.0,9.0,0.18999633469346575,11.85922622680664
5250,16.0,9.0,0.16699248215256354,7.53958797454834
5251,16.0,9.0,0.19989674609995492,19.54443597793579
5252,16.0,9.0,0.1905585482754889,5.24871826171875
5253,16.0,9.0,0.19042810544101357,27.12009882926941
5254,16.0,9.0,0.1950957790737626,6.828283071517944
5255,16.0,9.0,0.18835770350515654,26.36770510673523
5256,16.0,9.0,0.17639975947746592,6.619937181472778
5257,16.0,9.0,0.17508022008844434,24.56180500984192
5258,16.0,9.0,0.2030771176360101,70.78890919685364
5259,16.0,9.0,0.18788329709885443,12.424908876419067
5260,16.0,9.0,0.18929928525991283,12.713942050933838
5261,16.0,9.0,0.19049062423941968,38.396780014038086
5262,16.0,9.0,0.1968332426119646,25.03065323829651
5263,16.0,9.0,0.1825276655405858,21.510523796081543
5264,16.0,9.0,0.200237937273955,22.58303189277649
5265,16.0,9.0,0.19460984720814314,11.096986055374146
5266,16.0,9.0,0.1981587268527147,39.79528594017029
5267,16.0,9.0,0.18914255984267547,44.964308977127075
5268,16.0,9.0,0.20353608305420798,8.858940124511719
5269,16.0,9.0,0.18614679032137132,18.91411805152893
5270,16.0,9.0,0.20858733349210462,10.638353824615479
5271,16.0,9.0,0.2081701965616999,5.153253793716431
5272,16.0,9.0,0.1965933798242295,20.090149879455566
5273,16.0,9.0,0.16168887713564753,12.281709909439087
5274,16.0,9.0,0.16850084470324342,7.357910871505737
5275,16.0,9.0,0.19345921066467572,28.96124005317688
5276,16.0,9.0,0.19844344232168626,20.704939126968384
5277,16.0,9.0,0.1887930258059255,8.094038963317871
5278,16.0,9.0,0.19788825640843177,4.456476926803589
5279,16.0,9.0,0.19485097287666428,31.473191022872925
5280,17.0,9.0,0.19935482407333516,13.577055931091309
5281,17.0,9.0,0.20109395488355977,27.47696590423584
5282,17.0,9.0,0.20036687298145472,28.720621824264526
5283,17.0,9.0,0.20490840232848545,10.267324924468994
5284,17.0,9.0,0.19865096048037675,15.284807205200195
5285,17.0,9.0,0.190190173518953,13.363938093185425
5286,17.0,9.0,0.21020062874303652,6.530672073364258
5287,17.0,9.0,0.1839823933157776,16.802352905273438
5288,17.0,9.0,0.19765140426451025,22.332065105438232
5289,17.0,9.0,0.18580156016727567,3.5547001361846924
5290,17.0,9.0,0.2061301411595473,30.26719093322754
5291,17.0,9.0,0.18228269069806036,29.695498943328857
5292,17.0,9.0,0.1912297989567494,37.00772404670715
5293,17.0,9.0,0.1963846809218546,12.215462923049927
5294,17.0,9.0,0.19238667824280753,5.157757997512817
5295,17.0,9.0,0.20707570296891506,27.49953293800354
5296,17.0,9.0,0.1940095919048538,26.715306043624878
5297,17.0,9.0,0.17775665435432011,18.81834101676941
5298,17.0,9.0,0.18901617188269315,6.415436744689941
5299,17.0,9.0,0.19424449181277975,17.238457202911377
5300,17.0,9.0,0.19576674783435574,16.44101881980896
5301,17.0,9.0,0.20245043389633605,19.540602922439575
5302,17.0,9.0,0.20169373409229124,22.99866008758545
5303,17.0,9.0,0.20167796549201342,13.130553960800171
5304,17.0,9.0,0.18615628994814656,25.55600380897522
5305,17.0,9.0,0.19371681676287,28.146865129470825
5306,17.0,9.0,0.1890899000681971,25.35801672935486
5307,17.0,9.0,0.19267551628158755,21.10020399093628
5308,17.0,9.0,0.1797436156480032,20.33018183708191
5309,17.0,9.0,0.21055933116681091,16.490584135055542
5310,18.0,9.0,0.190534795519332,31.438318729400635
5311,18.0,9.0,0.2138669972187361,21.668721914291382
5312,18.0,9.0,0.19693046057220234,33.75799012184143
5313,18.0,9.0,0.20912897653527104,30.9905002117157
5314,18.0,9.0,0.19934142514569833,30.162808179855347
5315,18.0,9.0,0.1904954136265713,13.326822757720947
5316,18.0,9.0,0.1945821599675503,31.359097003936768
5317,18.0,9.0,0.20923281329501422,26.615684986114502
5318,18.0,9.0,0.2008068655512141,33.80686688423157
5319,18.0,9.0,0.20103409180150042,28.65245008468628
5320,18.0,9.0,0.20106009980959463,35.202449798583984
5321,18.0,9.0,0.20448036225836144,26.228927850723267
5322,18.0,9.0,0.19012287306908066,20.530839204788208
5323,18.0,9.0,0.1901831306290088,30.048301935195923
5324,18.0,9.0,0.198107909086513,50.518975019454956
5325,18.0,9.0,0.1915252037537185,31.51025891304016
5326,18.0,9.0,0.19165316547152308,33.89688205718994
5327,18.0,9.0,0.19371961326012088,14.068562269210815
5328,18.0,9.0,0.1840875942668388,17.586095809936523
5329,18.0,9.0,0.20969705846494027,22.64164686203003
5330,18.0,9.0,0.2062586430944935,18.861361026763916
5331,18.0,9.0,0.18466703175555152,8.933846950531006
5332,18.0,9.0,0.19010785100012748,25.87865900993347
5333,18.0,9.0,0.1870071619465828,12.682244777679443
5334,18.0,9.0,0.1900722305688527,4.6078619956970215
5335,18.0,9.0,0.1796712428527222,5.352871894836426
5336,18.0,9.0,0.19697052168445642,6.310466766357422
5337,18.0,9.0,0.18794350854765612,10.525707006454468
5338,18.0,9.0,0.19775568435099045,26.3834969997406
5339,18.0,9.0,0.19409846219619345,13.123067140579224
5340,19.0,9.0,0.1868331620010448,12.604941129684448
5341,19.0,9.0,0.1982470811836715,29.87612295150757
5342,19.0,9.0,0.19600397791041552,19.063130855560303
5343,19.0,9.0,0.1931039801461764,41.36593794822693
5344,19.0,9.0,0.20910812489154687,33.91701078414917
5345,19.0,9.0,0.19460366530132697,8.255225658416748
5346,19.0,9.0,0.18226549171359666,21.24771785736084
5347,19.0,9.0,0.2002876926902742,53.28301215171814
5348,19.0,9.0,0.21926683493263624,29.03599262237549
5349,19.0,9.0,0.2008098825737584,27.630159854888916
5350,19.0,9.0,0.19623890141171735,49.474210023880005
5351,19.0,9.0,0.19115341045890358,12.621169805526733
5352,19.0,9.0,0.17749311399850617,18.451877117156982
5353,19.0,9.0,0.19092773603496532,28.066173791885376
5354,19.0,9.0,0.21733302246426328,50.43499708175659
5355,19.0,9.0,0.20342750189664477,22.51038885116577
5356,19.0,9.0,0.18751933040611374,41.10872030258179
5357,19.0,9.0,0.2011261100981124,44.19497585296631
5358,19.0,9.0,0.2232012038920011,22.29565191268921
5359,19.0,9.0,0.23045186768036593,50.320796966552734
5360,19.0,9.0,0.21767831225789092,36.14851093292236
5361,19.0,9.0,0.19054069312980706,42.45270133018494
5362,19.0,9.0,0.18637069877573895,52.30382585525513
5363,19.0,9.0,0.18977807766755023,39.82200002670288
5364,19.0,9.0,0.1940744421896088,35.66850304603577
5365,19.0,9.0,0.1953471708926749,15.771126985549927
5366,19.0,9.0,0.1945812978757935,44.5645477771759
5367,19.0,9.0,0.1989715515638698,11.784561157226562
5368,19.0,9.0,0.21157776665492695,51.67803597450256
5369,19.0,9.0,0.19833737776130633,35.3058340549469
5370,20.0,9.0,0.20997257225696195,29.455188989639282
5371,20.0,9.0,0.21928161039698787,26.17115020751953
5372,20.0,9.0,0.18595178576594673,23.399963855743408
5373,20.0,9.0,0.20206418156448652,66.40367317199707
5374,20.0,9.0,0.20611851021257957,52.55391573905945
5375,20.0,9.0,0.19752880168137202,72.97496914863586
5376,20.0,9.0,0.1956263136163201,30.957131147384644
5377,20.0,9.0,0.2056357991917398,56.62497305870056
5378,20.0,9.0,0.20208927055176,30.097400903701782
5379,20.0,9.0,0.20160573582959906,31.23924207687378
5380,20.0,9.0,0.20933159064972898,13.815911293029785
5381,20.0,9.0,0.20654538886624627,56.48952388763428
5382,20.0,9.0,0.1903175194426751,15.244269132614136
5383,20.0,9.0,0.193625797043055,32.623576164245605
5384,20.0,9.0,0.19381862177529627,49.41327095031738
5385,20.0,9.0,0.19663696650900064,39.89133095741272
5386,20.0,9.0,0.200513453880377,17.388840198516846
5387,20.0,9.0,0.20148099721667165,47.04333806037903
5388,20.0,9.0,0.21338380855626865,21.808804988861084
5389,20.0,9.0,0.1960743517011028,63.537034034729004
5390,20.0,9.0,0.19090535533346858,46.33174920082092
5391,20.0,9.0,0.19162889616206527,31.34239411354065
5392,20.0,9.0,0.19823965949755631,26.938313007354736
5393,20.0,9.0,0.2179481867095129,23.54442286491394
5394,20.0,9.0,0.2107414131123532,25.508525133132935
5395,20.0,9.0,0.202500628718149,25.483367919921875
5396,20.0,9.0,0.18621315655659726,35.58491802215576
5397,20.0,9.0,0.19951589032685405,65.06140279769897
5398,20.0,9.0,0.19745327555719344,21.571349143981934
5399,20.0,9.0,0.21640531605442395,59.35396409034729
5400,1.0,10.0,0.0,0.012789011001586914
5401,1.0,10.0,0.0,0.00661778450012207
5402,1.0,10.0,0.0,0.018175125122070312
5403,1.0,10.0,0.0,0.006314992904663086
5404,1.0,10.0,0.0,0.005686044692993164
5405,1.0,10.0,0.0,0.006392955780029297
5406,1.0,10.0,0.0,0.006618976593017578
5407,1.0,10.0,0.0,0.006495237350463867
5408,1.0,10.0,0.0,0.006494045257568359
5409,1.0,10.0,0.0,0.0061838626861572266
5410,1.0,10.0,0.0,0.006513118743896484
5411,1.0,10.0,0.0,0.006191730499267578
5412,1.0,10.0,0.0,0.006382942199707031
5413,1.0,10.0,0.0,0.006189107894897461
5414,1.0,10.0,0.0,0.0062558650970458984
5415,1.0,10.0,0.0,0.006086111068725586
5416,1.0,10.0,0.0,0.006194114685058594
5417,1.0,10.0,0.0,0.006198883056640625
5418,1.0,10.0,0.0,0.006256818771362305
5419,1.0,10.0,0.0,0.006498098373413086
5420,1.0,10.0,0.0,0.00660395622253418
5421,1.0,10.0,0.0,0.0062410831451416016
5422,1.0,10.0,0.0,0.0059850215911865234
5423,1.0,10.0,0.0,0.0057756900787353516
5424,1.0,10.0,0.0,0.005439043045043945
5425,1.0,10.0,0.0,0.006509065628051758
5426,1.0,10.0,0.0,0.006233930587768555
5427,1.0,10.0,0.0,0.0065860748291015625
5428,1.0,10.0,0.0,0.006499052047729492
5429,1.0,10.0,0.0,0.007132053375244141
5430,2.0,10.0,0.0,0.014480113983154297
5431,2.0,10.0,0.0,0.010162353515625
5432,2.0,10.0,0.0,0.010425090789794922
5433,2.0,10.0,0.0,0.010649919509887695
5434,2.0,10.0,0.0,0.009428977966308594
5435,2.0,10.0,0.0,0.010293960571289062
5436,2.0,10.0,0.0,0.010395050048828125
5437,2.0,10.0,0.0,0.010362863540649414
5438,2.0,10.0,0.0,0.010720014572143555
5439,2.0,10.0,0.0,0.010038137435913086
5440,2.0,10.0,0.0,0.010983943939208984
5441,2.0,10.0,0.0,0.009604930877685547
5442,2.0,10.0,0.0,0.010222911834716797
5443,2.0,10.0,0.0,0.010601997375488281
5444,2.0,10.0,0.0,0.010787248611450195
5445,2.0,10.0,0.0,0.010138988494873047
5446,2.0,10.0,0.0,0.009957313537597656
5447,2.0,10.0,0.0,0.010386943817138672
5448,2.0,10.0,0.0,0.010418176651000977
5449,2.0,10.0,0.0,0.009713888168334961
5450,2.0,10.0,0.0,0.010172843933105469
5451,2.0,10.0,0.0,0.010275840759277344
5452,2.0,10.0,0.0,0.010056018829345703
5453,2.0,10.0,0.0,0.010134220123291016
5454,2.0,10.0,0.0,0.009647846221923828
5455,2.0,10.0,0.0,0.009810924530029297
5456,2.0,10.0,0.0,0.009921789169311523
5457,2.0,10.0,0.0,0.00960683822631836
5458,2.0,10.0,0.0,0.00994420051574707
5459,2.0,10.0,0.0,0.010426759719848633
5460,3.0,10.0,0.0,0.01884317398071289
5461,3.0,10.0,0.0,0.01419687271118164
5462,3.0,10.0,0.0,0.015328168869018555
5463,3.0,10.0,0.0,0.016144990921020508
5464,3.0,10.0,0.0,0.018024206161499023
5465,3.0,10.0,0.0,0.020067214965820312
5466,3.0,10.0,0.0,0.02122211456298828
5467,3.0,10.0,0.0,0.014204740524291992
5468,3.0,10.0,0.0,0.0174558162689209
5469,3.0,10.0,0.0,0.016418933868408203
5470,3.0,10.0,0.0,0.014149904251098633
5471,3.0,10.0,0.0,0.015302181243896484
5472,3.0,10.0,0.0,0.01625823974609375
5473,3.0,10.0,0.0,0.017101764678955078
5474,3.0,10.0,0.0,0.016859769821166992
5475,3.0,10.0,0.0,0.009756326675415039
5476,3.0,10.0,0.0,0.011039972305297852
5477,3.0,10.0,0.0,0.011441707611083984
5478,3.0,10.0,0.0,0.019659042358398438
5479,3.0,10.0,0.0,0.020220041275024414
5480,3.0,10.0,0.0,0.017290115356445312
5481,3.0,10.0,0.0,0.016693830490112305
5482,3.0,10.0,0.0,0.015259981155395508
5483,3.0,10.0,0.0,0.016307830810546875
5484,3.0,10.0,0.0,0.015004873275756836
5485,3.0,10.0,0.0,0.01570725440979004
5486,3.0,10.0,0.0,0.019984960556030273
5487,3.0,10.0,0.0,0.014510869979858398
5488,3.0,10.0,0.0,0.011393070220947266
5489,3.0,10.0,0.0,0.04881596565246582
5490,4.0,10.0,0.0,0.01633620262145996
5491,4.0,10.0,0.0,0.015823841094970703
5492,4.0,10.0,0.0,0.019866228103637695
5493,4.0,10.0,0.0,0.0160372257232666
5494,4.0,10.0,0.0,0.02464890480041504
5495,4.0,10.0,0.0,0.014309167861938477
5496,4.0,10.0,0.0,0.01772594451904297
5497,4.0,10.0,0.0,0.018213272094726562
5498,4.0,10.0,0.0,0.017770051956176758
5499,4.0,10.0,0.0,0.017284870147705078
5500,4.0,10.0,0.0,0.021886825561523438
5501,4.0,10.0,0.0,0.020335912704467773
5502,4.0,10.0,0.0,0.015581846237182617
5503,4.0,10.0,0.0,0.015662670135498047
5504,4.0,10.0,0.0,0.011628150939941406
5505,4.0,10.0,0.0,0.014972209930419922
5506,4.0,10.0,0.0,0.01390838623046875
5507,4.0,10.0,0.0,0.011151790618896484
5508,4.0,10.0,0.0,0.01464700698852539
5509,4.0,10.0,0.0,0.01993083953857422
5510,4.0,10.0,0.0,0.015447854995727539
5511,4.0,10.0,0.0,0.0170900821685791
5512,4.0,10.0,0.0,0.015546083450317383
5513,4.0,10.0,0.0,0.015339136123657227
5514,4.0,10.0,0.0,0.013115882873535156
5515,4.0,10.0,0.0,0.01611614227294922
5516,4.0,10.0,0.0,0.017555952072143555
5517,4.0,10.0,0.0,0.024782896041870117
5518,4.0,10.0,0.0,0.015166282653808594
5519,4.0,10.0,0.0,0.01628398895263672
5520,5.0,10.0,0.0,0.02083301544189453
5521,5.0,10.0,0.0,0.029912948608398438
5522,5.0,10.0,0.0,0.020199060440063477
5523,5.0,10.0,0.0,0.016536951065063477
5524,5.0,10.0,0.0,0.018383026123046875
5525,5.0,10.0,0.0,0.01662278175354004
5526,5.0,10.0,0.0,0.04353785514831543
5527,5.0,10.0,0.0,0.028794050216674805
5528,5.0,10.0,0.0,0.021687984466552734
5529,5.0,10.0,0.0,0.08510112762451172
5530,5.0,10.0,0.0,0.016269922256469727
5531,5.0,10.0,0.0,0.025534868240356445
5532,5.0,10.0,0.0,0.050742149353027344
5533,5.0,10.0,0.0,0.028107166290283203
5534,5.0,10.0,0.0,0.02154397964477539
5535,5.0,10.0,0.0,0.03412270545959473
5536,5.0,10.0,0.0,0.0197598934173584
5537,5.0,10.0,0.0,0.01582193374633789
5538,5.0,10.0,0.0,0.017542123794555664
5539,5.0,10.0,0.0,0.030560970306396484
5540,5.0,10.0,0.0,0.020374059677124023
5541,5.0,10.0,0.0,0.017772197723388672
5542,5.0,10.0,0.0,0.018863201141357422
5543,5.0,10.0,0.0,0.017368793487548828
5544,5.0,10.0,0.0,0.019920825958251953
5545,5.0,10.0,0.0,0.036360979080200195
5546,5.0,10.0,0.0,0.0230710506439209
5547,5.0,10.0,0.0,0.02297186851501465
5548,5.0,10.0,0.0,0.019898176193237305
5549,5.0,10.0,0.0,0.014681100845336914
5550,6.0,10.0,0.0,0.05212807655334473
5551,6.0,10.0,0.0,0.026916980743408203
5552,6.0,10.0,0.012056550118225068,0.09767508506774902
5553,6.0,10.0,0.02682642505580779,0.20157718658447266
5554,6.0,10.0,0.041091136549812904,0.22972583770751953
5555,6.0,10.0,0.012236141205023199,0.12643003463745117
5556,6.0,10.0,0.0,0.033612966537475586
5557,6.0,10.0,0.016662916881482748,0.1176459789276123
5558,6.0,10.0,0.006457593159525668,0.10968708992004395
5559,6.0,10.0,0.01504113984222799,0.1061100959777832
5560,6.0,10.0,0.014370545828359449,0.08580374717712402
5561,6.0,10.0,0.0050020502342843776,0.07108807563781738
5562,6.0,10.0,0.0,0.023328065872192383
5563,6.0,10.0,0.018499740536595144,0.10002303123474121
5564,6.0,10.0,0.0,0.035958051681518555
5565,6.0,10.0,0.031090084306829635,0.20005416870117188
5566,6.0,10.0,0.02882059564552833,0.1128849983215332
5567,6.0,10.0,0.022282029667774816,0.12395501136779785
5568,6.0,10.0,0.019559713181041674,0.13191771507263184
5569,6.0,10.0,0.01433852004736394,0.08756422996520996
5570,6.0,10.0,0.012136186927805243,0.10686588287353516
5571,6.0,10.0,0.0052164275136088656,0.08722996711730957
5572,6.0,10.0,0.008166891545965824,0.10874390602111816
5573,6.0,10.0,0.002104781457831606,0.07945489883422852
5574,6.0,10.0,0.006742082709752878,0.15306496620178223
5575,6.0,10.0,0.02288487923490916,0.16642498970031738
5576,6.0,10.0,0.02756037079139176,0.16776299476623535
5577,6.0,10.0,0.0,0.03548002243041992
5578,6.0,10.0,0.011462750296039506,0.0764920711517334
5579,6.0,10.0,0.015839985826073225,0.07488107681274414
5580,7.0,10.0,0.03023123950046358,0.06496691703796387
5581,7.0,10.0,0.022506074549025853,0.09894704818725586
5582,7.0,10.0,0.02534089054661906,0.17255926132202148
5583,7.0,10.0,0.04410286512536943,0.5921189785003662
5584,7.0,10.0,0.02543737076615185,0.06952381134033203
5585,7.0,10.0,0.03757157611497797,0.186920166015625
5586,7.0,10.0,0.04545869700158278,0.7113687992095947
5587,7.0,10.0,0.029695308609064233,0.1546628475189209
5588,7.0,10.0,0.017287838819753543,0.09143805503845215
5589,7.0,10.0,0.05566393219021498,1.0200231075286865
5590,7.0,10.0,0.02072949647456973,0.10653400421142578
5591,7.0,10.0,0.05019473536381828,0.3099069595336914
5592,7.0,10.0,0.051611419173937384,0.4581880569458008
5593,7.0,10.0,0.05017046136652485,0.674048900604248
5594,7.0,10.0,0.03367891968723927,0.22401690483093262
5595,7.0,10.0,0.050259899453079626,0.6775000095367432
5596,7.0,10.0,0.047230131457969574,0.8419809341430664
5597,7.0,10.0,0.042076034520491634,0.24703216552734375
5598,7.0,10.0,0.035101246382182344,0.19685578346252441
5599,7.0,10.0,0.043598945564524705,0.25525808334350586
5600,7.0,10.0,0.045992284214696665,0.49438905715942383
5601,7.0,10.0,0.03506943648440061,0.2377171516418457
5602,7.0,10.0,0.030239159210430633,0.2311999797821045
5603,7.0,10.0,0.03519968583838183,0.28664493560791016
5604,7.0,10.0,0.03546476219870212,0.1601269245147705
5605,7.0,10.0,0.03708931151881662,0.23806190490722656
5606,7.0,10.0,0.024358939847897706,0.09371018409729004
5607,7.0,10.0,0.03862698788132468,0.21375703811645508
5608,7.0,10.0,0.010456023219351948,0.16095280647277832
5609,7.0,10.0,0.0166736592598882,0.13998007774353027
5610,8.0,10.0,0.036325924382427544,0.17683911323547363
5611,8.0,10.0,0.030203077675146017,0.2679100036621094
5612,8.0,10.0,0.042616980660145715,0.5408539772033691
5613,8.0,10.0,0.04470839843453811,0.19506311416625977
5614,8.0,10.0,0.05056475176659328,0.8155689239501953
5615,8.0,10.0,0.05233855172515536,0.19870376586914062
5616,8.0,10.0,0.03259831508249045,0.20935487747192383
5617,8.0,10.0,0.02863766570798789,0.13672590255737305
5618,8.0,10.0,0.029824235060870244,0.12810015678405762
5619,8.0,10.0,0.02718929868995451,0.22620320320129395
5620,8.0,10.0,0.03178737653222086,0.15842509269714355
5621,8.0,10.0,0.014646593833911814,0.06668496131896973
5622,8.0,10.0,0.03181193980677602,0.1452176570892334
5623,8.0,10.0,0.04688569595974856,0.3497440814971924
5624,8.0,10.0,0.0257700307057509,0.24573683738708496
5625,8.0,10.0,0.03826372230365038,0.21650481224060059
5626,8.0,10.0,0.033212628442817874,0.09505772590637207
5627,8.0,10.0,0.028696229554376104,0.11144280433654785
5628,8.0,10.0,0.04106232459542672,0.2119591236114502
5629,8.0,10.0,0.032670290514748165,0.2630312442779541
5630,8.0,10.0,0.021458431615749923,0.09959101676940918
5631,8.0,10.0,0.03834171488596269,0.28413820266723633
5632,8.0,10.0,0.04958754881367548,0.4901301860809326
5633,8.0,10.0,0.05569469098988532,0.7646739482879639
5634,8.0,10.0,0.023046708650562533,0.27811408042907715
5635,8.0,10.0,0.029182620271369822,0.24490904808044434
5636,8.0,10.0,0.04445942357866984,0.23935294151306152
5637,8.0,10.0,0.021623686971758982,0.05285787582397461
5638,8.0,10.0,0.04598745404670554,0.23189520835876465
5639,8.0,10.0,0.04673205297164443,0.9808309078216553
5640,9.0,10.0,0.03682997820777553,0.08147215843200684
5641,9.0,10.0,0.06729199248750864,0.3212606906890869
5642,9.0,10.0,0.033718308431370664,0.10706901550292969
5643,9.0,10.0,0.04681956578790897,0.2540609836578369
5644,9.0,10.0,0.025926460925613723,0.07859301567077637
5645,9.0,10.0,0.05085415397987642,0.2845268249511719
5646,9.0,10.0,0.05178869632968067,0.25049614906311035
5647,9.0,10.0,0.04216075108784345,0.20876312255859375
5648,9.0,10.0,0.036314602033076196,0.13321304321289062
5649,9.0,10.0,0.04936983737294204,0.05657601356506348
5650,9.0,10.0,0.03323592140453199,0.244704008102417
5651,9.0,10.0,0.021664460249369827,0.15032291412353516
5652,9.0,10.0,0.02856072984241298,0.29110193252563477
5653,9.0,10.0,0.022214340872349053,0.10640406608581543
5654,9.0,10.0,0.04533706513408864,0.16443800926208496
5655,9.0,10.0,0.03729396334950941,0.32460784912109375
5656,9.0,10.0,0.04885363054179642,0.29715490341186523
5657,9.0,10.0,0.03282809914575607,0.15150904655456543
5658,9.0,10.0,0.03283912361008932,0.20011281967163086
5659,9.0,10.0,0.03375955256134523,0.19162511825561523
5660,9.0,10.0,0.02338485419119568,0.1155540943145752
5661,9.0,10.0,0.036544519191314864,0.2537970542907715
5662,9.0,10.0,0.03848204762624512,0.12546896934509277
5663,9.0,10.0,0.03076978522861143,0.28175902366638184
