Number of People,Number of Items,Optimal P-Envy,Wall Clock Time
4,3,0.0,0.010046005249023438
4,3,0.0,0.010772943496704102
4,3,0.0,0.011489152908325195
4,3,0.0,0.010677814483642578
4,3,0.0,0.00998687744140625
4,3,0.0,0.01022791862487793
4,3,0.0,0.010555267333984375
4,3,0.0,0.01042318344116211
4,3,0.0,0.010580062866210938
4,3,0.0,0.010710000991821289
4,3,0.0,0.010993242263793945
4,3,0.0,0.01014399528503418
4,3,0.0,0.010122060775756836
4,3,0.0,0.010664939880371094
4,3,0.0,0.01031494140625
4,3,0.0,0.010175943374633789
4,3,0.0,0.010940074920654297
4,3,0.0,0.010071039199829102
4,3,0.0,0.010098934173583984
4,3,0.0,0.009917259216308594
4,3,0.0,0.010693788528442383
4,3,0.0,0.010820150375366211
4,3,0.0,0.012279987335205078
4,3,0.0,0.011118888854980469
4,3,0.0,0.009957313537597656
4,3,0.0,0.009711980819702148
4,3,0.0,0.010357141494750977
4,3,0.0,0.010777950286865234
5,3,0.0,0.010915040969848633
5,3,0.0,0.01202392578125
5,3,0.0,0.012473106384277344
5,3,0.0,0.011471986770629883
5,3,0.0,0.011591196060180664
5,3,0.0,0.012537956237792969
5,3,0.0,0.01189112663269043
5,3,0.0,0.0121002197265625
5,3,0.0,0.012824058532714844
5,3,0.0,0.011549234390258789
5,3,0.0,0.01259303092956543
5,3,0.0,0.012224912643432617
5,3,0.0,0.012388944625854492
5,3,0.0,0.011729955673217773
5,3,0.0,0.01242208480834961
5,3,0.0,0.011780977249145508
5,3,0.0,0.012506246566772461
5,3,0.0,0.01253199577331543
5,3,0.0,0.011432886123657227
5,3,0.0,0.012417078018188477
5,3,0.0,0.012214899063110352
5,3,0.0,0.01304483413696289
5,3,0.0,0.011982202529907227
5,3,0.0,0.012919902801513672
5,3,0.0,0.011774063110351562
5,3,0.0,0.01181793212890625
5,3,0.0,0.011899948120117188
5,3,0.0,0.012353181838989258
5,3,0.0,0.011517047882080078
5,3,0.0,0.01221776008605957
6,3,0.0,0.01446676254272461
6,3,0.0,0.014641284942626953
6,3,0.0,0.014751911163330078
6,3,0.0,0.014541149139404297
6,3,0.0,0.014370203018188477
6,3,0.0,0.015254974365234375
6,3,0.0,0.01442408561706543
6,3,0.0,0.014719963073730469
6,3,0.0,0.014712810516357422
6,3,0.0,0.014595985412597656
6,3,0.0,0.01458120346069336
6,3,0.0,0.014844179153442383
6,3,0.0,0.013835906982421875
6,3,0.0,0.014770984649658203
6,3,0.0,0.014634132385253906
6,3,0.0,0.01545095443725586
6,3,0.0,0.014729022979736328
6,3,0.0,0.014542818069458008
6,3,0.0,0.014566898345947266
6,3,0.0,0.01438283920288086
6,3,0.0,0.014913082122802734
6,3,0.0,0.014517068862915039
6,3,0.0,0.014678955078125
6,3,0.0,0.014977216720581055
6,3,0.0,0.014561891555786133
6,3,0.0,0.014698028564453125
6,3,0.0,0.014693737030029297
6,3,0.0,0.014369010925292969
6,3,0.0,0.014842033386230469
6,3,0.0,0.014621973037719727
7,3,0.0,0.016242027282714844
7,3,0.0,0.016830921173095703
7,3,0.0,0.01735091209411621
7,3,0.0,0.01686882972717285
7,3,0.0,0.017071008682250977
7,3,0.0,0.017158985137939453
7,3,0.0,0.020374059677124023
7,3,0.0,0.017096996307373047
7,3,0.0,0.0174100399017334
7,3,0.0,0.01753377914428711
7,3,0.0,0.01757502555847168
7,3,0.0,0.016703128814697266
7,3,0.0,0.017533063888549805
7,3,0.0,0.016719818115234375
7,3,0.0,0.017198801040649414
7,3,0.0,0.017339229583740234
7,3,0.0,0.01680588722229004
7,3,0.0,0.01720404624938965
7,3,0.0,0.01671290397644043
7,3,0.0,0.01705026626586914
7,3,0.0,0.01641392707824707
7,3,0.0,0.017328739166259766
7,3,0.0,0.01695108413696289
7,3,0.0,0.01700592041015625
7,3,0.0,0.01695108413696289
7,3,0.0,0.016885042190551758
7,3,0.0,0.016731977462768555
7,3,0.0,0.017582178115844727
7,3,0.0,0.016666173934936523
7,3,0.0,0.016972780227661133
1,4,0.0,0.006256103515625
1,4,0.0,0.005224943161010742
1,4,0.0,0.005767822265625
1,4,0.0,0.006173133850097656
1,4,0.0,0.005439043045043945
1,4,0.0,0.005684852600097656
1,4,0.0,0.005742788314819336
1,4,0.0,0.006169795989990234
1,4,0.0,0.0058841705322265625
1,4,0.0,0.005185842514038086
1,4,0.0,0.005530834197998047
1,4,0.0,0.006335020065307617
1,4,0.0,0.005352020263671875
1,4,0.0,0.005338191986083984
1,4,0.0,0.005147218704223633
1,4,0.0,0.006051063537597656
1,4,0.0,0.00623321533203125
1,4,0.0,0.005839824676513672
1,4,0.0,0.00529789924621582
1,4,0.0,0.00527501106262207
1,4,0.0,0.006057024002075195
1,4,0.0,0.006002902984619141
1,4,0.0,0.00634312629699707
1,4,0.0,0.0053081512451171875
1,4,0.0,0.005360841751098633
1,4,0.0,0.0066411495208740234
1,4,0.0,0.005452632904052734
1,4,0.0,0.005781888961791992
1,4,0.0,0.007182121276855469
1,4,0.0,0.005834102630615234
2,4,0.0,0.008260726928710938
2,4,0.0,0.008339881896972656
2,4,0.0,0.006893157958984375
2,4,0.0,0.008730888366699219
2,4,0.0,0.008370161056518555
2,4,0.0,0.007019996643066406
2,4,0.0,0.014895915985107422
2,4,0.0,0.00928187370300293
2,4,0.0,0.01009988784790039
2,4,0.0,0.006987094879150391
2,4,0.0,0.007283926010131836
2,4,0.0,0.009594202041625977
2,4,0.0,0.008909940719604492
2,4,0.0,0.008506298065185547
2,4,0.0,0.008080005645751953
2,4,0.0,0.0071680545806884766
2,4,0.0,0.006646871566772461
2,4,0.0,0.013212203979492188
2,4,0.0,0.008916854858398438
2,4,0.0,0.007918834686279297
2,4,0.0,0.008188247680664062
2,4,0.0,0.008682966232299805
2,4,0.0,0.008243083953857422
2,4,0.0,0.008623838424682617
2,4,0.0,0.009082794189453125
2,4,0.0,0.00905299186706543
2,4,0.0,0.009438276290893555
2,4,0.0,0.007893085479736328
2,4,0.0,0.011983156204223633
2,4,0.0,0.009515047073364258
3,4,0.0,0.011368989944458008
3,4,0.0,0.013265132904052734
3,4,0.0,0.013498783111572266
3,4,0.0,0.007392168045043945
3,4,0.0,0.00830078125
3,4,0.0,0.020531892776489258
3,4,0.0,0.008546113967895508
3,4,0.0,0.016003131866455078
3,4,0.0,0.007819175720214844
3,4,0.0,0.014475107192993164
3,4,0.0,0.007920980453491211
3,4,0.0,0.014156103134155273
3,4,0.0,0.008210182189941406
3,4,0.0,0.016072988510131836
3,4,0.0,0.007709980010986328
3,4,0.0,0.010243892669677734
3,4,0.0,0.014709949493408203
3,4,0.0,0.014799833297729492
3,4,0.0,0.009772777557373047
3,4,0.0,0.008353948593139648
3,4,0.0,0.007971048355102539
3,4,0.0,0.010741949081420898
3,4,0.0,0.008397102355957031
3,4,0.0,0.014056921005249023
3,4,0.0,0.00877690315246582
3,4,0.0,0.018355846405029297
3,4,0.0,0.011872053146362305
3,4,0.0,0.013875961303710938
3,4,0.0,0.008255958557128906
3,4,0.0,0.011894941329956055
4,4,0.0,0.008122920989990234
4,4,0.0,0.008586883544921875
4,4,0.0,0.008893966674804688
4,4,0.0,0.007630109786987305
4,4,0.0,0.009146928787231445
4,4,0.0,0.008635997772216797
4,4,0.0,0.008063077926635742
4,4,0.0,0.007511615753173828
4,4,0.0,0.007811069488525391
4,4,0.0,0.007636070251464844
4,4,0.0,0.00834512710571289
4,4,0.0,0.008460044860839844
4,4,0.0,0.007782936096191406
4,4,0.0,0.008388042449951172
4,4,0.0,0.008893966674804688
4,4,0.0,0.008252859115600586
4,4,0.0,0.007989645004272461
4,4,0.0,0.008645057678222656
4,4,0.0,0.00775909423828125
4,4,0.0,0.00837397575378418
4,4,0.0,0.008723020553588867
4,4,0.0,0.008428812026977539
4,4,0.0,0.00821685791015625
4,4,0.0,0.008515119552612305
4,4,0.0,0.008804082870483398
4,4,0.0,0.00793004035949707
4,4,0.0,0.008688926696777344
4,4,0.0,0.008818864822387695
4,4,0.0,0.00854182243347168
4,4,0.0,0.008556842803955078
5,4,0.0,0.013971090316772461
5,4,0.0,0.012969970703125
5,4,0.0,0.013399839401245117
5,4,0.0,0.014065980911254883
5,4,0.0,0.013228893280029297
5,4,0.0,0.014026880264282227
5,4,0.0,0.014256954193115234
5,4,0.0,0.013676643371582031
5,4,0.0,0.014084100723266602
5,4,0.0,0.01406407356262207
5,4,0.0,0.013389110565185547
5,4,0.0,0.014030218124389648
5,4,0.0,0.013984918594360352
5,4,0.0,0.013715982437133789
5,4,0.0,0.01405191421508789
5,4,0.0,0.014241218566894531
5,4,0.0,0.014194965362548828
5,4,0.0,0.013528108596801758
5,4,0.0,0.014149665832519531
5,4,0.0,0.014267921447753906
5,4,0.0,0.013900041580200195
5,4,0.0,0.013586997985839844
5,4,0.0,0.012980937957763672
5,4,0.0,0.014069080352783203
5,4,0.0,0.01404881477355957
5,4,0.0,0.013843297958374023
5,4,0.0,0.013804912567138672
5,4,0.0,0.01471090316772461
5,4,0.0,0.0137481689453125
5,4,0.0,0.013677120208740234
6,4,0.0,0.01699995994567871
6,4,0.0,0.016071081161499023
6,4,0.0,0.016748905181884766
6,4,0.0,0.01633000373840332
6,4,0.0,0.01619100570678711
6,4,0.0,0.01731395721435547
6,4,0.0,0.017267942428588867
6,4,0.0,0.016436100006103516
6,4,0.0,0.016143083572387695
6,4,0.0,0.01635909080505371
6,4,0.0,0.01641082763671875
6,4,0.0,0.016526222229003906
6,4,0.0,0.016110658645629883
6,4,0.0,0.016496896743774414
6,4,0.0,0.01570916175842285
6,4,0.0,0.01655292510986328
6,4,0.0,0.016745805740356445
6,4,0.0,0.015954256057739258
6,4,0.0,0.016318082809448242
6,4,0.0,0.016120195388793945
6,4,0.0,0.016357898712158203
6,4,0.0,0.016727209091186523
